smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
[N-]=[N+]=N[C@H](C(N)=O)c1ccc(F)cc1	100613067	LXKXXGYSFCHZKA-ZETCQYMHSA-N	194.169	1.662	10	50	ADCA	in-vitro
CC(C)NCCc1ccc(O)c(O)c1	3641701	BZRDLWPJCCLNCX-UHFFFAOYSA-N	195.262	1.638	10	50	ADCA	
N[C@H](c1ccccc1O)C(F)(F)F	66352306	CAJCNRNFQRHXOB-SSDOTTSWSA-N	191.152	1.954	10	50	ADCA	
Cc1cc(O)c(O)cc1C(=O)O	4825653	HJNPGECUHKHNGG-UHFFFAOYSA-N	168.148	1.104	10	50	ADCA	
O=[N+]([O-])c1cccc(O)c1O	35377344	YHKWFDPEASWKFQ-UHFFFAOYSA-N	155.109	1.006	10	50	ADCA	in-vitro
[N-]=[N+]=NCCCCCCO	34617665	WHYHCPIPOSTZRU-UHFFFAOYSA-N	143.190	1.849	10	50	ADCA	in-vitro
NCc1cc(Cl)ccc1O	1628244	PTZMBOCHADEFMC-UHFFFAOYSA-N	157.600	1.504	10	50	ADCA	in-vitro
Nc1ccc2c(O)c(O)ccc2c1	2016153	YFHXZMIBCZEDPJ-UHFFFAOYSA-N	175.187	1.833	10	50	ADCA	in-vitro
[N-]=[N+]=NCC(=O)N1CCCCC1	100459456	VLKMRAIOOAUYJW-UHFFFAOYSA-N	168.200	1.309	10	50	ADCA	
CS(C)(=O)=CC(=O)c1ccccc1	196191736	VGGRLHWSHSMGDH-UHFFFAOYSA-N	196.271	1.216	10	50	ADCA	
Cc1cc(CN)ccc1N(C)C	37733163	WRFAZAPQJCGFFK-UHFFFAOYSA-N	164.252	1.520	10	50	ADCA	in-vitro
CCCCN1C(=O)CSC1=S	1732235	UTUUGODMVOQPEQ-UHFFFAOYSA-N	189.305	1.647	10	50	ADCA	
CO[C@@H](C)COc1ccc(N)cc1	146480824	PLZBPYUMDLSTJC-QMMMGPOBSA-N	181.235	1.683	10	50	ADCA	
COc1ccc(C(=O)C(C)=O)cc1	33952505	YOJWSQBCJZWMIR-UHFFFAOYSA-N	178.187	1.467	10	50	ADCA	in-vitro
CN[C@@H](C)Cc1ccc(O)c(O)c1	6020984	NTCPGTZTPGFNOM-ZETCQYMHSA-N	181.235	1.248	10	50	ADCA	in-vitro
Nc1ccc(N2CCCC2)cc1	319800	URAARCWOADCWLA-UHFFFAOYSA-N	162.236	1.869	10	50	ADCA	in-vitro
